SO #,Customer,Date Issued,Date Completed,SO Status,SO Tax,Part Number,Alias Number,Qty Ordered,Unit Price
1120380-1159933,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0070,,1,$47.50
1120380-1159933,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120401-1159954,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0224/B0224,,1,$82.35
1120401-1159954,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120413-1159966,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0244/B0206,,1,$82.35
1120413-1159966,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120414-1159967,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0128/B0128/D0128,,1,$149.99
1120414-1159967,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120417-1159970,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0046/B0046,,1,$97.06
1120417-1159970,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120427-1159981,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0015/B0020,,1,$88.23
1120427-1159981,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120431-1159985,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$6.14,A0500/B0500,,1,$82.35
1120431-1159985,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$6.14,Shipping,,1,$12.00
1120435-1159989,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0296,,1,$58.82
1120435-1159989,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120436-1159990,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0167/B0167,,1,$88.23
1120436-1159990,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120441-1159995,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A1200/B1200/D1200,,1,$135.28
1120441-1159995,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120452-1160006,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0015/B0015/C0015/E0238,,1,$165.78
1120452-1160006,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120462-1160016,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0263/B0263,,1,$82.35
1120462-1160016,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,D0263,,1,$52.94
1120462-1160016,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120466-1160021,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0510/B0510/D0510,,1,$135.28
1120466-1160021,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120473-1160028,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0472/B0472/C0417,,1,$112.84
1120473-1160028,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120487-1160042,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0115,,1,$47.50
1120487-1160042,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120494-1160049,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,B0020,,1,$40.74
1120494-1160049,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120500-1160055,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0152/B0201,,1,$97.06
1120500-1160055,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120503-1160060,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0126/B0048,,1,$82.35
1120503-1160060,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120511-1160068,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0218/B0218,,1,$82.35
1120511-1160068,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A1043/B1044,A1043/B1044-P,1,$97.06
1120511-1160068,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$24.00
1120517-1160076,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0046/B0220,,1,$82.35
1120517-1160076,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120521-1160080,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0118/B0035/D0047,,1,$135.28
1120521-1160080,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$23.00
1120532-1160095,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0043,,1,$47.50
1120532-1160095,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120573-1160138,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,D2057,,1,$52.94
1120573-1160138,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$11.00
1120581-1160147,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0224/B0224,,1,$82.35
1120581-1160147,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120591-1160157,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0043/B0044,A0043/B0044-P,1,$97.06
1120591-1160157,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120594-1160160,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0218/B0218,,1,$82.35
1120594-1160160,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120604-1160171,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0296/B0020,,1,$99.56
1120604-1160171,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120617-1160188,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$4.48,D0218,,1,$52.94
1120617-1160188,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$4.48,Shipping,,1,$11.00
1120618-1160189,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0212/B0188,,1,$99.56
1120618-1160189,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120634-1160210,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0131/B0131,,1,$88.23
1120634-1160210,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
1120637-1160213,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,A0012,,1,$47.50
1120637-1160213,Auto Accessories Garage,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$12.00
BD02-06833-30818,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0015/B0020,SA0015/B0020,1,$102.35
BD02-06833-30818,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
BD07-06826-46705,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0178/B0179,,1,$95.52
BD07-06826-46705,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
BD11-06829-99682,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A1043/B1044,SA1043/B1044,1,$112.58
BD11-06829-99682,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
35-1175707-357BHX,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,B0046,,1,$48.27
35-1175707-357BHX,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
35-1175711-357D18,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,D2128,,1,$51.56
35-1175711-357D18,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$13.00
35-1175907-358LNW,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,B0123,,1,$33.94
35-1175907-358LNW,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
35-1176134-35AQXS,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0126,,1,$46.26
35-1176134-35AQXS,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$15.00
40455429-34YE6A,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$3.43,B0021,,1,$33.94
40455429-34YE6A,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$3.43,Shipping,,1,$15.00
40455879-34YG5Q,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0131/B0131/C0131,,1,$115.64
40455879-34YG5Q,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$15.00
40497391-352WCK,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,B0400,,1,$39.68
40497391-352WCK,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0400,,1,$46.26
40497391-352WCK,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$30.00
40537331-357OVB,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0411/B0411,,1,$80.20
40537331-357OVB,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40539394-357WG8,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,B0210,,1,$33.94
40539394-357WG8,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40539837-357XHY,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0164/B0164,,1,$80.20
40539837-357XHY,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40543974-358CH2,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0373/B0369,,1,$96.97
40543974-358CH2,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40545235-358GD3,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,B0145,,1,$33.94
40545235-358GD3,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0145,,1,$46.26
40545235-358GD3,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$30.00
40548308-3596A6,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$4.60,A0243,,1,$46.26
40548308-3596A6,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$4.60,Shipping,,1,$15.00
40551329-359JOH,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0244/B0206,,1,$80.20
40551329-359JOH,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40554355-359TXW,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,A0137,,1,$46.26
40554355-359TXW,Onyx Enterprises Inc.,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$15.00
40561421-35ANNA,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0150/B0150/D0150,,1,$131.76
40561421-35ANNA,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$28.00
40565231-35AZOO,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0150/B0150,,1,$80.20
40565231-35AZOO,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$15.00
40567472-35B48O,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0341,,1,$46.26
40567472-35B48O,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$15.00
40575578-35CI17,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$4.52,D0452,,1,$51.56
40575578-35CI17,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$4.52,Shipping,,1,$13.00
40576666-35CNPI,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$4.52,D0153,,1,$51.56
40576666-35CNPI,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$4.52,Shipping,,1,$13.00
40577035-35CNJA,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,A0400,,1,$46.26
40577035-35CNJA,Onyx Enterprises Inc.,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$15.00
3398629,Overstock Accessories,04/01/2021,04/01/2021,Complete,$8.36,A0400/B0400,SA0400/B0400,1,$102.35
3398629,Overstock Accessories,04/01/2021,04/01/2021,Complete,$8.36,Shipping,,1,$17.00
05-06830-00422,MN Global LLC,03/31/2021,03/31/2021,Complete,$5.73,A0178/B0178,SA0178/B0178,1,$95.52
05-06830-00422,MN Global LLC,03/31/2021,03/31/2021,Complete,$5.73,Shipping,,1,$17.00
08-06833-15355,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0116/B0042,SA0116/B0042,1,$95.52
08-06833-15355,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
09-06834-60507,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0260,SA0260,1,$55.09
09-06834-60507,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
10-06833-53317,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0212/B0188,SA0212/B0188,1,$115.48
10-06833-53317,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
111-1662658-7818637,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0360,SA0360,1,$55.09
111-1662658-7818637,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
112-3332280-2297040,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0280/B0280/D0280,SA0280/B0280/D0280,1,$156.92
112-3332280-2297040,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$32.00
112-3728412-2185000,MN Global LLC,03/31/2021,03/31/2021,Complete,$3.68,D0134,SD0134,1,$61.40
112-3728412-2185000,MN Global LLC,03/31/2021,03/31/2021,Complete,$3.68,Shipping,,1,$17.00
113-2261606-2118609,MN Global LLC,03/31/2021,03/31/2021,Complete,$9.28,A0196/B0196,SA0196/B0196,1,$95.52
113-2261606-2118609,MN Global LLC,03/31/2021,03/31/2021,Complete,$9.28,Shipping,,1,$17.00
114-0880010-8307447,MN Global LLC,04/01/2021,04/01/2021,Complete,$6.47,D0168,SD0168,1,$61.40
114-0880010-8307447,MN Global LLC,04/01/2021,04/01/2021,Complete,$6.47,Shipping,,1,$17.00
11420443024628201R,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,D0150,SD0150,1,$61.40
11420443024628201R,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
13-06826-07607,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A1046,SA1046,1,$55.09
13-06826-07607,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
14-06828-56654,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0481/B0481,SA0481/B0481,1,$95.52
14-06828-56654,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
14-06834-12353,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0296/B0020,SA0296/B0020,1,$115.48
14-06834-12353,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
17-06824-19435,MN Global LLC,03/31/2021,03/31/2021,Complete,$10.83,A0131/B0131/C0131,SA0131/B0131/C0131,1,$137.72
17-06824-19435,MN Global LLC,03/31/2021,03/31/2021,Complete,$10.83,Shipping,,1,$17.00
17-06826-37335,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0176,SA0176,1,$55.09
17-06826-37335,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
19-06826-11788,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0260,SA0260,1,$55.09
19-06826-11788,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
20-06823-47877,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0257/B0257,SA0257/B0257,1,$95.52
20-06823-47877,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
20-06824-73267,MN Global LLC,03/31/2021,03/31/2021,Complete,$4.87,A0167,SA0167,1,$55.09
20-06824-73267,MN Global LLC,03/31/2021,03/31/2021,Complete,$4.87,Shipping,,1,$17.00
20-06829-35325,MN Global LLC,04/01/2021,04/01/2021,Complete,$8.41,A0411/B0411/D0411,SA0411/B0411/D0411,1,$156.92
20-06829-35325,MN Global LLC,04/01/2021,04/01/2021,Complete,$8.41,Shipping,,1,$32.00
21-06828-51164,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0015/B0020,SA0015/B0020,1,$102.35
21-06828-51164,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
21-06828-99407,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0015,SA0015,1,$55.09
21-06828-99407,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
21-06831-60656,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0015/B0020,SA0015/B0020,1,$102.35
21-06831-60656,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
23-06825-91405,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A0118/B0035/D0047,SA0118/B0035/D0047,1,$156.92
23-06825-91405,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$32.00
25-06822-92178,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,A1246,SA1246,1,$55.09
25-06822-92178,MN Global LLC,03/31/2021,03/31/2021,Complete,$0.00,Shipping,,1,$17.00
26-06830-87922,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0043/B0044,SA0043/B0044,1,$112.58
26-06830-87922,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
26-06832-73066,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0108/B0041,SA0108/B0041,1,$95.52
26-06832-73066,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
27-06829-61651,MN Global LLC,04/01/2021,04/01/2021,Complete,$5.95,A0331,SA0331,1,$55.09
27-06829-61651,MN Global LLC,04/01/2021,04/01/2021,Complete,$5.95,Shipping,,1,$17.00
27-06832-27221,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,A0015/B0228,SA0015/B0228,1,$95.52
27-06832-27221,MN Global LLC,04/01/2021,04/01/2021,Complete,$0.00,Shipping,,1,$17.00
